用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接
北京丽星翼美整形,"
                    【#亚姐韩君婷#的鼻子又有新变化不仅歪两侧还凹陷】早在15年7月，韩君婷出席活动就被发现容貌变化很大。韩君婷则强调“我没打Botox、没整容”她归功于化妆技巧，鼻梁则因一年多前在新加坡不慎滑倒令鼻骨歪了，但嫌医药费贵而没医治。韩君婷称等鼻子的软骨组织好了才能“动工”，而且不打算修改别的地方 ​                ",1, ,1,"
                        2016年01月29日 11:13
                        ",搜狗高速浏览器,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=21,https://weibo.com/3232641357/DflByAPAG?refer_flag=1001030103_
aftertime,"
                    在医疗这个问题上医生大概是有原罪的吧，疾病就是应该被治好，而不应该有什么并发症后遗症不应该发展不应该恶化，人都能上天了你们连个病都治不好。双方的信息和预期差太多，治好了是理所当然的，不额外加班十几小时减免医药费都不算好医生，治不好就是无良庸医，治好了而态度不好或者贵就是没有医德。 ​                ",  , , ,"
                        2016年01月27日 15:40
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=21,https://weibo.com/1635065377/Df4uR7K9N?refer_flag=1001030103_
大眼精灵猫,"
                    刚才给孩子爸打电话了，伤口2厘米，打局部麻醉缝了美容针，(话说2000多就这么花出去了，现在医药费可真贵啊！)一个星期后就好了。伤口还是很深的，毕竟额头上又没有肉，打了破伤风，不需要照Ct。娃儿又活蹦乱跳的玩起了，哎，总算心安了一些。带孩子长大，真的累心啊！     没大事就好！ ​                ",  , , ,"
                        2016年01月27日 12:54
                        ",魅蓝 Note,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/2021677085/Df3po5Sj4?refer_flag=1001030103_
推推_依旧是喜欢特摄的女孩,"
                    两天的医药费  第一张是刚住院的时候  好贵啊 2保定·定兴镇 ​                ",  ,10,3,"
                        2016年01月27日 10:33
                        ",ASL爱的Android,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/5531213501/Df2ulDzLp?refer_flag=1001030103_
香香5831359688,"
                    随便果人人需要，你不吃，只因为你还不知道它的好。 请回答： 雾霾重么？ 地沟油多么？ 食品防腐剂多么？ 自来水还干净么？ 果蔬农药还洗得干净么？ 医药费贵还是随便果贵？ 癌症有救么？ 最基本的7个生活问题解答完毕， 要不要给身体排个毒？ 自己决定！[傲慢] 2十堰·邮电街 ​                ",  , , ,"
                        2016年01月25日 23:33
                        ",万人迷OPPO R7,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/5831359688/DeOJN7G3Z?refer_flag=1001030103_
露璐雨妍,"
                    随便果人人需要，你不吃，只因为你还不知道它的好。请回答：雾霾重么？地沟油多么？食品防腐剂多么？自来水还干净么？果蔬农药还洗得干净么？医药费贵还是随便果贵？癌症有救么？最基本的7个生活问题解答完毕，要不要给身体排个毒？自己决定！[傲慢] 2龙海·港尾镇 ​                ",  , , ,"
                        2016年01月25日 14:30
                        ",iPhone 6,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/2216763440/DeLbFeyR7?refer_flag=1001030103_
我叫孙小猫,"
                    来吧、是病躲不过，想说医药费真贵，还好卖了两盒三草，医药费统统回来 ​                ",  , , ,"
                        2016年01月23日 12:17
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/3886965985/DersGwuac?refer_flag=1001030103_
鳗鲡是丑丑的鳗鱼,"
                    我妈与她女儿的日常1.今天出门忘记带钥匙刚走到道我妈开门说:“你钥匙不拿啊？等下回来又要我给你开门！我丢给你，接着！”“哎！别扔！我上去拿！等下砸到我受伤怎么办”“我倒是怕钥匙 🔑断 ”“砸伤了我医药费更贵” 2.不小心撞到冰箱“啊，好痛！！！”“冰箱没事吧？” ​                ",  , , ,"
                        2016年01月20日 23:14
                        ",红米手机,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/2475940157/De3tL8E60?refer_flag=1001030103_
我还是个孩子73,"
                    就在治得好也很贵，中国还是有大部分人承担不起这种医药费 //【你相信吗？癌症将不再是不治之症】O你相信吗？癌症将不再是不治之症 (分享自 #今日头条#) ​                ",  , , ,"
                        2016年01月19日 16:51
                        ",今日头条,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/3969120837/DdRxOvdSo?refer_flag=1001030103_
VA-胡丽萍_A,"
                    美国的医药费比中国贵多了好不好？//@手机用户2108197703:美国的医药费有国内贵吗？日本，英国，法国，德国，意大利有吗？//【警方介入北医三院产科病房遭打砸事件】  O警方介入北医三院产科病房遭打砸事件 ​                ",  , , ,"
                        2016年01月17日 03:18
                        ",手机新浪网,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/2912838253/DdtmW1mQs?refer_flag=1001030103_
射手座以后的以后-99,"
                    在新的一年我希望康复科的所有宝宝快快好起来，减少家里的负担，爸爸妈妈真的很辛苦啊！医药费太贵，报的太少，长期这样真的承受不了 ​                ",  , ,1,"
                        2016年01月16日 19:51
                        ",OPPO智能手机,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/5616327330/Ddqre7vSU?refer_flag=1001030103_
我看到我的眼睛有光,"
                    面试记错时间 脚肿得要死 肚疼 饭卡丢了 还不知道 打针好疼 医药费好贵 ​                ",  ,2, ,"
                        2016年01月15日 13:22
                        ",Android,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/5304311077/DdesRmpNK?refer_flag=1001030103_
靜依琳,"
                    朋友再好 也別輕易稱兄道弟 因為醫藥費很貴 很多人兩肋都插不了刀 除非 你買了保險 ​                ",  , , ,"
                        2016年01月12日 18:40
                        ",iPhone 6 Plus,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/5185472353/DcOgnv8LC?refer_flag=1001030103_
阿宅田,"
                    三花妹妹骨折了，心好痛，医药费应该好贵 ​                ",  , , ,"
                        2016年01月12日 12:36
                        ",iPhone 6 Plus,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/1739234821/DcLSMo2tj?refer_flag=1001030103_
璇钻慕玛,"
                    看完演唱会回来就大病一场，反复发烧我不想说了，贵到死人的医药费我也不提了，老天爷你倒是让我能开口说话啊，这两天与人交流都是通过打字加上比手画脚，真心好痛苦啊还好身边有个爱吃鸡的咖喱@_佳妮妮妮妮  陪伴着我，在我脚受伤时当我的拐杖，这两天又当我的发言人，超感动，超感谢 ​                ",  ,4, ,"
                        2016年01月08日 23:38
                        ",三星Galaxy SIII,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/1788542511/DcevpylSn?refer_flag=1001030103_
西安外阴白斑医院公立三甲,"
                    我有个在西安念书的侄女跑到家里来给我说，她邻居阿姨也检查出外阴白斑，在西安451空军医院治好了，医药费也不是很贵，光报销当时就报销了有90%左右。她让去试试。反正治疗可以这么高额度的报销率，我就去... O网页链接 ​                ",  , , ,"
                        2015年12月30日 10:33
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/5437045370/DaMwhzWXa?refer_flag=1001030103_
西安外阴白斑医院公立三甲,"
                    我有个在西安念书的侄女跑到家里来给我说，她邻居阿姨也检查出外阴白斑，在西安451空军医院治好了，医药费也不是很贵，光报销当时就报销了有90%左右。她让去试试。反正治疗可以这么高额度的报销率，我就去... O网页链接 ​                ",  , , ,"
                        2015年12月30日 10:31
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/5437045370/DaMvueq45?refer_flag=1001030103_
夏天E风铃,"
                    今晚真系吾知行咩衰运，带小狗出门去散步咬着了一个外地人，搞到报警第阿蛇来处理，完了去左东城人民医院睇医生，共医药费1741,19元哦……好貴。🐶 ​                ",1,2, ,"
                        2015年12月29日 23:33
                        ",华为Ascend G7,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/3214301303/DaIcofgxm?refer_flag=1001030103_
杨欣蕊and451医院,"
                    【西安451能治好外阴白斑】我有个在西安念书的侄女跑到家里来给我说，她邻居阿姨也检查出外阴白斑，在西安451空军医院治好了，医药费也不是很贵，光报销当时就报销了有90%左右……O网页链接 ​                ",  , , ,"
                        2015年12月26日 09:46
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/5593527944/Daavq39lb?refer_flag=1001030103_
西安公立三甲外阴白斑医院,"
                    【西安451能治好外阴白斑】我有个在西安念书的侄女跑到家里来给我说，她邻居阿姨也检查出外阴白斑，在西安451空军医院治好了，医药费也不是很贵，光报销当时就报销了有90%左右。她让去试试。反正治疗可以这么高额度的报销率，我就去是试试吧……O西安451能治好外阴白斑 ​                ",  , , ,"
                        2015年12月26日 09:36
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=22,https://weibo.com/5437044628/DaarbBSWk?refer_flag=1001030103_
Eva_很ok,"
                    福妹来南宁看个病还比人的医药费贵检查个过敏原花了几百闷，开宠物医院好赚钱， ​                ",  ,4,1,"
                        2015年12月19日 14:02
                        ",iPhone 6,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/1837119053/D98bUe2LD?refer_flag=1001030103_
杨光明在路上,"
                    请假在家养病两天，不能再拿青春赌明天了，医药费好贵啊，工资快去了三分一了！ ​                ",  ,6,1,"
                        2015年12月15日 09:25
                        ",iPhone 6,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/2436400380/D8uFefZb8?refer_flag=1001030103_
RENightrain,"
                    我今天说好想买个滑板啊啊然后weilei在边上一本正经的说 玩什么滑板好有钱啊你…这边医药费好贵的#什么叫不会聊# ​                ",  , ,2,"
                        2015年12月15日 04:39
                        ",Smartisan T1,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/2125700843/D8sNqEDFX?refer_flag=1001030103_
大白是只萨摩耶,"
                    俩崽子的情况终于稳定了，心也终于放下了不少。这半个月以来，睡不安稳，吃不下饭，体重也直线下降，好在它俩已经好的差不多了。崽子们的医药费也是嗷嗷贵的，不过能用一个iPhone 6s换了俩个娃子的健康，总是值得的。 ​                ",  ,2,1,"
                        2015年12月13日 14:48
                        ",,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/2053173153/D8dVpmOEi?refer_flag=1001030103_
gogoboy2020,"
                    invisiblemaan：当你听了父母的话随便找个男人嫁了，一边带孩子一边拿着那点工资一边挨着你男人的打、出轨大家还都劝你忍，你还要支付父母越来越贵的医药费，你就会恨你父母，恨他们目光短浅愚昧自私自利，根本孝顺不起来啊。不听父母的话是为他们好。况且人生太短了啊，爱干点啥就赶紧干，憋瞎想 ​                ",  , , ,"
                        2015年11月28日 12:08
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/1878356847/D5Vth7pGY?refer_flag=1001030103_
Eunice-徐冰冰,"
                    香港纤丽婷调整内衣，无钢圈调整，健康舒适质量好，一致好评并且自己每天穿，才拿来推荐给大家。医药费很贵，买内衣来看病吧！尺寸标准，两件包邮。”不好穿可以退货”这样的承诺只有纤丽婷无钢圈调整内衣可以做到。 ​                ",  , ,1,"
                        2015年11月27日 19:58
                        ",iPhone 6 Plus,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/1147089607/D5P7p2gIp?refer_flag=1001030103_
SUPERTIMON,"
                    照佐X光跟住冇做手术就同医生say拜拜，因为医药费贵到我裤穿窿。😓真系好想爆粗口。 ​                ",  ,17, ,"
                        2015年11月27日 09:58
                        ",iPhone 6s,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/1739202185/D5Lc0hgq1?refer_flag=1001030103_
tkewjt,"
                    医药费好贵。 2清远 ​                ",  , , ,"
                        2015年11月21日 14:26
                        ",万人迷OPPO R7,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/5701664346/D4SnNb6Kf?refer_flag=1001030103_
kingfive年年减肥,"
                    出钱的前提是有钱好不好，本来就家庭困难，难道就为了让病人在痛苦的多活几天就要让家里的其他人全都背上巨额医药费，ICU多贵你不知道？//@华夏娱乐论坛:自己不想出钱弑母，还被你们这些禽兽说得多高尚似的//【儿子拔掉脑死亡母亲呼吸管 律师呼吁安乐死立法】  O儿子拔掉脑死亡母亲呼吸管 律师呼吁安乐死立法 ​                ",  , , ,"
                        2015年11月21日 12:16
                        ",手机新浪网,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/2765743477/D4RwZasIt?refer_flag=1001030103_
Ixtab_小宇宙,"
                    我简直要醉了！我妈这个突发性脑瘫妇女，跑去台湾给我买了个传说中的深海珊瑚，就这么个破玩意儿9000多！我还不能歧视她智商，还不能说不好！我气死了！妈你能给我现金吗？！妈我中药好贵！妈你给我报销医药费好吗！！ ​                ",  ,5,1,"
                        2015年11月18日 22:35
                        ",iPhone 6,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/1214536327/D4tiNfYcf?refer_flag=1001030103_
屁话宝哥,"
                    去完传染科的感想就是： 希望大家都健健康康的生活着 比什么都重要阿 那种暗无天日的生活估计比死了还难受 还有医药费好贵的 ​                ",  , ,3,"
                        2015年11月18日 17:29
                        ",宝哥🍃Android,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/3293084834/D4risacVZ?refer_flag=1001030103_
自在客旅行网,"
                    一定要选这个房型 醒来拉开窗帘 落地窗前的山海迷人 在阳台上看着眼前就是美如画 价格是有点小贵 我们是十一嘛 平时会便宜点 老板娘超级好 朋友半夜过敏都是老板娘带去基隆医院她出的医药费 阳光味宿 新北市瑞芳区竖崎路56号 (台... 预订: O网页链接 #客人点评#  ​                ",  , ,2,"
                        2015年11月18日 02:30
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/2515078367/D4lppiO67?refer_flag=1001030103_
Kashmirr,"
                    爱尔兰看个医生也太贵了。光咨询费就要花将近300块人民币，还不算抓药了。同样的药也要比丹麦和国内的贵好几倍。真不理解这种烂天气烂交通烂喝酒事故率高的地方，凭当地人的工资水平怎么负担得起这些医药费。 ​                ",  ,8, ,"
                        2015年11月16日 23:04
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/1971155433/D4aDfBFZl?refer_flag=1001030103_
洛杉矶Tattoo老陳刺青,"
                    好牛逼的纹身！多少钱？ 五千！ 这么贵？ 纹身五百，我爸发现后打断我的腿，医药费四千五！#搞笑# ​                ",  , ,3,"
                        2015年11月16日 14:03
                        ",iPhone 6 Plus,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/2023206560/D475O3QK9?refer_flag=1001030103_
演绎人生41714741,"
                    #天价医药费#悲哀！百姓的悲哀，中国的看病贵什么时候能改变医院什么时候才能是真正救死扶伤，几百块钱就能把病治好现在的医院就得让你掏出几千块，营口中心医院 真黑！ ​                ",1,1, ,"
                        2015年11月15日 14:33
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/2575687702/D3XRygg2D?refer_flag=1001030103_
咪咪熊地盘,"
                    陪朋友去看病 觉得美村医院太壕了。怪不得医药费辣么贵。 这还是公立的啊。候诊室无敌山景海景 加 免费自助现磨现煮星巴克咖啡。蹭了一杯喝好的好happy 结果心跳太快 慌了半天 ​                ",  , , ,"
                        2015年11月14日 16:27
                        ",iPhone 6s,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/2336832420/D3PblxKps?refer_flag=1001030103_
落叶无声_84724,"
                    我同学 真的 医生说他能够完全被治好 只是医药费太贵 希望社会人士能够帮一下忙 @金星 //分享网易新闻:「19岁的白血病患者张晓鹏寻找生的希望」 O19岁的白血病患者张晓鹏寻找生的希望 ​                ",  , ,1,"
                        2015年11月14日 02:08
                        ",网易新闻客户端,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/5259503145/D3JyAzOcN?refer_flag=1001030103_
落叶无声_84724,"
                    我同学 真的 医生说他能够完全被治好 只是医药费太贵 希望社会人士帮一下忙@姚晨 //分享网易新闻:「19岁的白血病患者张晓鹏寻找生的希望」 O19岁的白血病患者张晓鹏寻找生的希望 ​                ",  ,1,1,"
                        2015年11月14日 02:05
                        ",网易新闻客户端,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/5259503145/D3Jxdu0Bx?refer_flag=1001030103_
天翠A琥珀蜜蜡,"
                    内衣正常3-6个月更换，一套168元的内衣平均下来一天还不到一块钱你拿出这一天一块钱都不到的💰💰，来买一套舒适又健康的内衣，这样你还觉得贵？难道出现乳腺疾病的时候医药费会比这低？女人多关爱自己，从关爱乳房做起艾芘基妮给你健康舒适的同时还会帮你调整好胸型 ​                ",  , , ,"
                        2015年11月10日 11:33
                        ",iPhone 6,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/5709534225/D3bxTD59U?refer_flag=1001030103_
如是言轻,"
                    医药费真贵，治感冒竟然花了四百元！终于初步止了咳，只是声音还是嘶哑的，快点好起来吧！正能量，身体第一，工作靠后！[挖鼻屎][书呆子] ​                ",  , , ,"
                        2015年11月08日 12:02
                        ",vivo智能手机客户端,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=23,https://weibo.com/1679304925/D2SSJkv07?refer_flag=1001030103_
逍客自在,"
                    一定要选这个房型 醒来拉开窗帘 落地窗前的山海迷人 在阳台上看着眼前就是美如画 价格是有点小贵 我们是十一嘛 平时会便宜点 老板娘超级好 朋友半夜过敏都是老板娘带去基隆医院她出的医药费  阳光味宿 新北市瑞芳区竖崎路56号 (台... 预订: O网页链接 #客人点评#  ​                ",  , , ,"
                        2015年11月07日 13:00
                        ",Weico.Android,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=24,https://weibo.com/1709479464/D2JPGiXCM?refer_flag=1001030103_
