用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接
_亦行,"
                    这次疫情，很多企业关门，很多人没有收入，但是生病，吃饭都要花钱。让我也看清楚了能力的重要性。有能力做事，在哪里都可以赚钱养家。 ​                ",  , , 1,"
                        02月17日 17:14
                        ",360安全浏览器,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=7,https://weibo.com/2306514905/IuDbskNLV?refer_flag=1001030103_
meicilia_lijia,"
                    其实用入水口，出水口来形容家庭的收入和花销太形象不过了，如果你的漏水口很大，也就是你生病花销大，收入收到损失，进水口变少了。后续的治疗还会大，也就是出水口大那么是不是一会水槽里水就会全部流出来。社保像中空的木塞，还有水可能流出去—自费药，社保报销比例，医疗险+住院保—实木木塞，堵住空隙。全部覆盖重疾—水泵，补充充水量，并且可以自我调节。根据你买的保额多少。 2北京·铁科院往宅区 收起全文d
                ",  , , 2,"
                        02月17日 16:04
                        ",HUAWEI Mate30 Pro 5G,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=7,https://weibo.com/5513214261/IuCISx6VX?refer_flag=1001030103_
不喜欢litchi爱吃番石榴,"
                    这次疫情更加告诉我储蓄和钱的重要性。什么都是不可靠的。虽然在开始工作的那个月我就知道了挣钱的难，但是我还沉浸在自己有钱自由的快乐中。虽然意识到自己独自在一个城市，要有风险意识，即生病了的风险，丢了工作，没有收入的风险，但是还是没有行动。在这次疫情中庆幸自己的工作可以线上进行，使我的工作不间断，我知道我每天工作都可以获得钱，有什么不开心的呢！今日读《小狗钱钱》。我要拥有自己的鹅，让我不是为了房租为了钱而工作。而是让钱自己动起来为我工作。这样方可实现财务自由。其次关于消费，关于储蓄。等到第二次读的时候，要实际行动起来。 收起全文d
                ",  , , ,"
                        02月17日 09:00
                        ",柔光自拍vivo X7Plus,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=7,https://weibo.com/5491905350/IuzX3dpJj?refer_flag=1001030103_
Lanlandisco,"
                    半夜起来看到微博上说房价会跌？咦~第一反应，根本可能。怎么讲呢，如果以后结婚了，两个人，加起来收入60+，一年攒个40万，不吃不喝不生病，期间还不能要孩子。按照所在城市的房价，大概5年够一家三口的房子的首付~算了，不想了，明天还得搬砖呢 ​                ",  , , ,"
                        02月17日 01:04
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=7,https://weibo.com/6069872737/IuwPIhBh4?refer_flag=1001030103_
ATMMXW,"
                    黄智博她姐姐那个发言真的……言语间只看得到卖惨卖惨博同情 姐姐您确实是挺惨的 扶弟魔 爹生病要你养 败家弟弟的明星梦要你养 弟弟穿金戴银没收入舔着老脸花你们爹的救命钱 真绝了 有这样的弟弟还在给他博同情呢 这弟弟要了干嘛呢？给自己找罪受 愚昧无知家境不好可不是犯罪的借口 这弟弟就是个坏逼 坏到骨子里的坏逼 收起全文d
                ",  , 2, 7,"
                        02月17日 00:53
                        ",刘昊然女友iPhone客户端,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=7,https://weibo.com/1505189637/IuwLhpNN0?refer_flag=1001030103_
DearDiaries,"
                    前面说一大堆家庭收入薄弱，爸爸生病什么完全没有必要啊。因为这不是理由不是借口而且跟这件事是两码事，没有关系。爸爸生病跟诈骗，就像便秘跟诈骗一样的关系，毫无关系。你不容易，大家都不！容！易！啊！比你艰难的太多了，谁容易了？！看得太生气了！ ​                ",  , , ,"
                        02月17日 00:26
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=7,https://weibo.com/2366390752/IuwAjvGWS?refer_flag=1001030103_
爱豆播报中心,"
                    前几天被抓的前乐华艺人黄智博姐姐通过微博发声，父亲生病，弟弟目前待业没有收入还要付练习费用，才不得已走到这步，害 ​                ",  , 1, 1,"
                        02月16日 21:26
                        ",,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=7,https://weibo.com/6128480804/Iuvpd0lUl?refer_flag=1001030103_
鸠噎儿,"
                    那些中医中药的拥趸，希望他们能全家生病都吃中药，多吃，吃好，给医院透析室增加收入。 ​                ",  , , ,"
                        02月16日 11:56
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=7,https://weibo.com/5679252832/IurFI2Lgi?refer_flag=1001030103_
魏强小朋友,"
                    肺炎疫情下，什么是普通人该做的一件事？越是情绪紧张的时候，越要安排好家庭现金流。一般来说，消费帐户准备3—6个月的生活支出。疫情发生的时候，我建议你提高应急准备金，比如放12个月的生活支出，保证在收入中断或家人生病的情况下，手上有点钱。任何时候在面临不确定的因素，记得，现金为王！ 2重庆 收起全文d
                ",  , , ,"
                        02月16日 10:39
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=7,https://weibo.com/3260546610/Iuraq8HwH?refer_flag=1001030103_
Vivianacb,"
                    是应该为没有生病而庆幸还是应该为没有收入而难过。 ​                ",  , 1, 2,"
                        02月16日 03:02
                        ",iPhone 11 Pro,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=7,https://weibo.com/6690352352/Iuob8xW5J?refer_flag=1001030103_
巨蟹就想随便取个名字777,"
                    睡前思考。在给反黑组任务打卡的时候，老黑说盲举报就可以了。其中有一个用户，我一时好奇点进了主页：是一个像当年杨XX一样的女粉。大V们应该都好言怪语地说过她劝过她多次了。从她主页里看，应该是一个身体不好生病了没法工作没了收入，家境不富裕，又被房东欺负的姑娘。看她的文字，我能理解她像卖火柴的小女孩一样、把大哥当成火柴里的幻想，想抓住一棵救命稻草的心理。我很可怜她，本来想要留评论劝，却不知道该怎么说。甚至很害怕，若是她真的被举报成功了，对她来说又会有怎样的打击。或许我的善良太愚蠢了，又或许、我宁愿她没我想的那么脆弱。我希望她可以足够坚强到勇敢地走出去、不管是不是抱着去见大哥的心也好，至少给自己接触一点新鲜空气的机会。又如果万一真的很脆弱的话，这不是粉丝家庭能解决的问题。建立起一个希望，是一个巨大的心理工程。 收起全文d
                ",  , , ,"
                        02月15日 23:53
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/6358407753/IumWxrK4f?refer_flag=1001030103_
liben呀,"
                    要反思社保的本意，现在社保应该发钱，而不是继续强制征收，缓交也是不对的。停工没收入，生病要花钱，治不好两周死了，什么时候有资格享受社保呢？ 2佛山·华夏新城 ​                ",  , 1, 1,"
                        02月15日 14:10
                        ",小米8青春版 潮流旗舰,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/2384566975/Iuj7L4Or1?refer_flag=1001030103_
驴行江湖,"
                    我老家农村的老百姓，家家户户都为武汉捐了款，他们大部分收入并不高，连县城房子都买不起，辛苦赚的钱都舍不得花，生病什么的完全可能拖垮一个家，真的不想他们这样的群体去捐钱！在老长老长的名单里，好多捐200的，也有捐3000、1000的，老妈也捐500（我支持）。虽是好心，大家可能也真是同情武汉，但是捐款还是请向相对富有区域组织，农村的我看着心疼啊，曾经很痛苦的为老家一肝病患者捐了2000，可是又能怎么样？也救不了他们那样的弱不禁风的家庭啊。一个村9个组就捐了足足5万了。真是超👍 收起全文d
                ",  , , ,"
                        02月15日 11:23
                        ",HUAWEI P20,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/1779942057/Iui1Prbrc?refer_flag=1001030103_
猫步旅人_,"
                    #湖北一半以上确诊病例都用中医药治疗#那些不相信中医的人，你们不配当中国人，你最好生病一辈子别用中医。我和马云平均一年收入100亿，我还是我马云还是马云。世上马云不常有，我特别多。世上好的中医不常有，中医药特别多。 ​                ",  , 3, 9,"
                        02月15日 11:17
                        ",猫叔的坚果手机 R1,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/1816973135/IuhZqdgUv?refer_flag=1001030103_
Air-305,"
                    不容易生病的身体、够用的收入、养心的爱好、强大到浑蛋的小宇宙。拥有这些不是为了成为女汉子，而是为了搭建平等的基础。自己穿暖，才是真暖 ；自己真暖，才有资格相互温暖。 ​                ",  , , ,"
                        02月14日 20:33
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/7329249610/IuccvhxBL?refer_flag=1001030103_
重庆大房东,"
                    大部分单位男，35岁后，会十分彷徨。 1、升职看不到希望。在地方，985 毕业，熬个基层小队长容易，想升到大单位的部门主管就很难很难了。 2、房子再也买不起了。 3、担心子女教育问题。 4、双方老人开始生病。 5、收入基本固定。 6、激情消失了。这么多不如意，归根结底就一句话：房子少买了。 收起全文d
                ",  1, 4, 4,"
                        02月14日 19:22
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/7195944519/IubJEDXok?refer_flag=1001030103_
豪迈的手套,"
                    大概有5个左右的宝妈，过去的一年当中隔三差五就来问我，有这样的吗？有那样的吗？有时问了十多次砍价十多次还是嫌贵消失了没买。最近在朋友圈里看到她们几个发大致内容就是自己带两个孩子，孩子易生病，丈夫收入又不够用之类的。看到他们家庭环境的照片，瞬间懂了也理解了很多 2丹东 ​                ",  , , ,"
                        02月14日 15:33
                        ",OPPO R15x,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/3560461862/Iuaf2nj4a?refer_flag=1001030103_
好好爱自己的宝贝,"
                    昨晚睡前老妈突然感叹“唉可咋办呀，接下来就靠女儿一个人赚钱养家了”老爸前几年车祸很严重，其实不适合再去工地干活，奈何要养家，每天都忍着痛，脚肿坚持……本来想着这几年日子稍微好过点，我也换了工作，老妈突然又生病，还是最可怕的那种。先不说医药费后期护理，起码没有一点点收入还要支出为啥我那么爱钱，那么节俭爱存钱，我实在是没安全感也知道总要备些钱压力总小点，现在对自己得抠门到哪种境界？？？连1块钱💰也要想想到底值不值得花，咋办能省就省呗，又没本事赚大钱老爸老妈能够平平安安的，日子苦点也就算了，我们想法简单，不求什么大富大贵，安安稳稳就好，可是好像这样也很难……我还是每天都傻乎乎的，开开心心简简单单，压力再大父母在身边，就是最好最温暖的，就像最近老爸每天在卡口那借我下班，送我出门 收起全文d
                ",  , , 2,"
                        02月14日 11:35
                        ",前置双摄vivo X9,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/1729500927/Iu8Ghkoif?refer_flag=1001030103_
_凡小軟_你可一定要健康呀,"
                    生病以来两笔收入加起来一共450今天公会团出奈泪了我以全法系职业roll的全团最低分与其擦肩而过再见了睡觉戳气一整天了 ​                ",  , 2, ,"
                        02月13日 23:42
                        ",iPhone 7 Plus,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/1343216023/Iu40WAKhY?refer_flag=1001030103_
请叫我喵桑大人,"
                    最近看了很多普通人受疫情影响生活很艰难的故事，尤其是“丈夫一人上班，月薪5000，需要付房贷车贷一家老小吃穿用度，妻子无收入在家带孩子，还有二胎，感觉要活不下去了”这种，从同情再到不解再到反思——疫情是一个突发事件，如果是其他状况呢？少了一个月收入就整个家庭财务都瓦解，如果丈夫生病或者发生意外丧失收入来源呢？一家老小抵御风险的能力是什么呢？又想到之前做客户风险承受能力时的一个问题——如无收入，您的存款可用于生活多久。真的需要自我反思 2兰州 收起全文d
                ",  , 1, 2,"
                        02月13日 22:36
                        ",HUAWEI P30,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/1673378233/Iu3zW09li?refer_flag=1001030103_
大魔王要走了,"
                    以前我特别看不上说要做个普通人的朋友,  现在我觉得，能做一个孩子上得了学，生病能正常医治，平时不被坑蒙拐骗，吃上放心蔬菜家禽，正当收入买的上房子，房子不塌物业不坑，半夜不被大水冲走，老了能领到养老金的普通人，简直是人生赢家。考研 ​                ",  4, 6, 50,"
                        02月13日 21:04
                        ",考研超话,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/3885600480/Iu2YCBTWC?refer_flag=1001030103_
米小饭_mono麻麻,"
                    最近一直避免看太多的新闻，把以前没时间做的事情一一安排好上周找水电工把家里的灯都换了这周把书房重新收拾了一下今天没什么事，把我想看的书、要给孩子们买的书都加了购物车晚上课代表去打羽毛球，我翻出这本《今天将会不一样》，再看一遍周末要去滑雪了下周孩子们放假两天，课代表要出差约了水电工给车库装洗衣机和烘干机，这样我就有两套洗烘了，科技改变生活，科技让人从家务中解放出来✌️晚饭时，我和课代表说：突然间闲下来，也没了收入，感觉很奇怪课代表说：想想国内困在家里的人，我们是幸福的，想想在武汉的人，我们是幸运的（他说不出这么深层次的话，我加工的，意思是一样的就行了）我们现在就要好好吃饭好好休息增强抵抗力，不要生病！于是今晚，我们吃了盐焗鸡和水煮鱼 Today will be different 收起全文d
                ",  1, 1, 12,"
                        02月13日 15:31
                        ",不知火的iPhone客户端,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/1665849027/Iu0NKti1m?refer_flag=1001030103_
爱吐槽的琪琪鬼,"
                    为了看徐晔医生 去看了中国医生 父母对待子女与子女对待父母是会很大区别的 在医院 当你听到昂贵医疗费时 是无比无奈的 这也是我为啥子非常看重收入 因为当我的家人生病时 我可以有力量去确保他们医治对这种有才华还长的帅的温柔大哥哥毫无抵抗力呀 ​                ",  , 1, 3,"
                        02月13日 15:27
                        ",HUAWEI P30,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/7187063716/Iu0LVkxXv?refer_flag=1001030103_
东郭先生与猫,"
                    炫耀好爽，我也好想炫耀自己好看/有钱/身材好。我本质上超级肤浅，想自己有钱，好看，永远吃不胖，有稳定收入的工作，还永远不会变老，爸妈永远不会生病。 ​                ",  , , 2,"
                        02月13日 12:01
                        ",Android,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/2498554164/ItZqlgedK?refer_flag=1001030103_
轻浮的毋飞龙,"
                    但也不用拆穿与责问；自己在别人那里没那么重要！明知道对方屏蔽了自己的朋友圈。各自忙碌，有一种关系叫清淡如水，强大到混蛋的小宇宙！各自安好！够用的收入……不容易生病的身体！ ​                ",  , , ,"
                        02月13日 09:57
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/6659664613/ItYBZpa8F?refer_flag=1001030103_
cimenkkoris,"
                    有些老年人好不容易好不容易活着 经历了这么多磨难也努力活着 可是现在遭受了这么多悲惨的事情 没有网络 情况知晓得太慢错过了买口罩 没有口罩的或者只有一个勉强用着的 生病了去不了医院 要么去了医院不接诊 平日收入本身就少的 这段时间根本是没收入了  看着这些新闻 共情能力 感觉一下心态就爆炸了 呜呜呜呜好惨啊 老人为什么这么苦啊年纪这么大了 收起全文d
                ",  , , 1,"
                        02月13日 00:41
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/6369776282/ItUYgjbZy?refer_flag=1001030103_
嘿看我会发光呀,"
                    以前我特别看不上说要做个普通人的朋友，现在我觉得，能做一个孩子上得了学，生病能正常医治，平时不被坑蒙拐骗，吃上放心蔬菜家禽，正当收入买的上房子，房子不塌物业不坑，半夜不被大水冲走，老了能领到养老金的普通人，简直是人生赢家。 ​                ",  , , ,"
                        02月12日 23:19
                        ",vivo iQOO生而强悍,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/5352913594/ItUqRuupJ?refer_flag=1001030103_
中原渔夫,"
                    #钟南山弟子兼职做主播# 好样的医生治病固然重要，可宣传科普防疫，普及健康知识，让人们少生病、不生病，岂不更好当然，这样又该影响医院收入了 ​                ",  , , ,"
                        02月12日 23:04
                        ",,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/6407216569/ItUl25zAd?refer_flag=1001030103_
袁立影迷,"
                    转：如果你一直不上班你的钱能支持多久，这次疫情都给我们上了一堂很好的现金流管普及课，深深的告诉我们在危机面前不挂掉才是核心竞争力，没错当你有经济收入的时候，钱是源源不断的当你遇到危机和家人生病特殊情况时，你没有存款也没有时间去挣钱的时候你怎么办，所以在有钱的时候控制消费合理理财才是你的理智，存款是你抵制风险的利器，风险来临时你多有钱就有多硬气。 收起全文d
                ",  , , ,"
                        02月12日 21:08
                        ",HUAWEI nova 3,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/1394995267/ItTzOFrV0?refer_flag=1001030103_
脸大是福分,"
                    越大越觉得做一个普通人，有人疼有人爱，生病能正常医治，平时不被坑蒙拐骗，吃的上健康的蔬菜家禽，正当收入能买的上房子，房子不塌物业不坑，半夜不被大冲走，健健康康，老了能领到养老金的普通人，简直是人生赢家。 ​                ",  , 2, 1,"
                        02月12日 20:00
                        ",OPPO超视野全面屏R15,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=8,https://weibo.com/6311268701/ItT8bpNRi?refer_flag=1001030103_
阿伏加德罗的锣,"
                    在水滴筹上看到一个求助者，家里房产一处价值3-5w...父亲生病妈妈照顾自己在读书，收入零看病负债30w。别再宣传2020年底怎样了，xwlb是不是最大的虚假消息平台...看看真实的人民生活吧。此疫过去，这些平台的公信力再跌几成。 ​                ",  , 3, 1,"
                        02月12日 18:37
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=9,https://weibo.com/2887676100/ItSApfWFr?refer_flag=1001030103_
好望角2020,"
                    说说关于家政服务方面的保险吧！选择保险时主要的关注点有：1、意外医疗的保障范围和保额；2、有没有误工津贴？（毕竟阿姨们生病无法上岗，就没了收入来源。）3、雇主财产险的保障范围和保额；4、投保所需材料和理赔方式。最最重要的是， 一定一定一定要看清保险理赔条款和免赔责任！让我们一起祈祷吧！好阿姨，让生活更美好~#家政##保姆# 收起全文d
                ",  , , ,"
                        02月12日 17:52
                        ",小米9,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=9,https://weibo.com/7049721769/ItSitzjyC?refer_flag=1001030103_
小医仙kg,"
                    十月份我准备考研，准备考研真是个漫长的没有收入的时间，我姥爷生病了，于是全家派我这个“闲在家”的人看护，20天，最后考试一塌糊涂，我也不能把这个理由算进去…每次做好饭了！我爸都要来一句，女生啊，就是要学会做饭，不然你老公将来吃什么 ​                ",  , , 1,"
                        02月12日 13:35
                        ",OPPO R9s,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=9,https://weibo.com/5355357792/ItQBV8T7C?refer_flag=1001030103_
雪小球的锅包肉合辑,"
                    今天在朋友圈看到一个水滴筹，三十岁的儿子给老父亲筹20万治脑梗，老人种地为生没有收入，老人是可怜，可是求助人却不提自己的收入情况，你自己的父亲生病你不砸锅卖铁的给他治反而求助网友，网友的钱不是钱吗？20万不多不少，贷款应该也能贷的到，过去人们有了困难会卖房卖车甚至卖血，现在会直接发个链接让网友打钱，不知道是社会进步了还是倒退了。 收起全文d
                ",  , 3, 2,"
                        02月11日 22:57
                        ",,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=9,https://weibo.com/2736045635/ItKRu9OtI?refer_flag=1001030103_
cy曹宇,"
                    @华晨宇yu 10天内不给房租就搬走！你管管我不用住这了，老家我又回不去，我没家。我不要受这个气了，明明不要脸的是房东，正常人生病了太累了不工作没收入，房东不工作不付出就白花花的赚那么多钱，钱赚的不要太容易还哭穷，比要饭的不容易！乞求别人可怜同情理解。争钱夺利涨房租的时候就原形必露！ 收起全文d
                ",  , , ,"
                        02月11日 17:09
                        ",三星android智能手机,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=9,https://weibo.com/6242913335/ItIAkeXrW?refer_flag=1001030103_
半夜起来想你,"
                    人还是要自强：不容易生病的身体、够用的收入、养心的爱好、强大的小宇宙。                                                                    ——半夜起来想你 2黔西南布依族苗族自治州·康家坪 ​                ",  , 2, ,"
                        02月11日 13:01
                        ",,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=9,https://weibo.com/7358445541/ItGXJz4cP?refer_flag=1001030103_
追剧小毛驴bot,"
                    请不要宣传老人捐款，也不要再接受老人捐款！年轻人夜以继日工作，都觉得生活压力很大，何况是那些鳏寡孤独没有收入或者低收入的老人…那些老人自己省吃俭用一辈子，不买衣服，不吃肉，生病了也舍不得看，连墙都是台历糊的，辛辛苦苦一辈子才攒了那么点钱，让他们留些养老💰可以吗？看到这样的新闻，真的很难过，她没有大富大贵，那是她毕生的积蓄…万一要生病了怎么办？医院会不收钱么？百年之后，md会不收钱么？ 收起全文d
                ",  10, 5, 60,"
                        02月11日 09:29
                        ",破貌丑颜的Android,https://s.weibo.com/weibo/%25E7%2594%259F%25E7%2597%2585%2520%25E6%2594%25B6%25E5%2585%25A5?q=%E7%94%9F%E7%97%85%20%E6%94%B6%E5%85%A5&scope=ori&suball=1&Refer=g&page=9,https://weibo.com/2293481514/ItFzIwE6G?refer_flag=1001030103_
