用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接
YOYO是我的小太阳,"
                    昨天中午在博物馆附近什么轩吃的牛肉蒸饺'下午就开始恶心全身出冷汗 衣服都湿透了'一直打嗝出肉味恶心到死了'好不容易坚持到下班'到家就全身发虚'不到八点我躺床上了'到了半夜12点实在难受睡不着'全身发烫量体温计有些发烧'一股酸水反到嘴里'起来快把胃吐出来了'总之我他妈一想起来他家肉饺子我就恶心' ​                ",  , 3, ,"
                        2013年05月03日 07:20
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=40,https://weibo.com/1588536552/zuX7bg1uU?refer_flag=1001030103_
临界丘,"
                    最近好像很虚啊，这个天我还盖两层被子虽然偶尔会热出汗，大部分都是躺很久手脚还是发凉只想开电热毯 ​                ",  , 1, ,"
                        2013年04月29日 00:52
                        ",iPad客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=40,https://weibo.com/1221655127/zuiRF0GBW?refer_flag=1001030103_
绝不放弃的白雪,"
                    今天特别困，不知道什么原因浑身发虚，迷迷糊糊躺了一上午，吃点饭接着躺…这种感觉真不好。 ​                ",  , 8, ,"
                        2013年04月27日 11:59
                        ",S60客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=40,https://weibo.com/2057328152/zu4nnx0XQ?refer_flag=1001030103_
小米加步枪,"
                    明明喝得有点晕了，还不要命的连灌两杠白的（同事说的）。今天就惨了，上午吐虚了躺床上时，难受到极点，快死掉的感觉。想打电话发短信通知几个人，却连手机都拿不起来狂吐不可怕，吃啥全吐不可怕，吐到喉咙出血也不可怕，可怕的是连血丝都吐不出只剩干呕。这一天啥都吞不下。只剩两字:戒酒。 ​                ",  , 13, ,"
                        2013年04月25日 22:33
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=40,https://weibo.com/1647857485/ztPFLyaxS?refer_flag=1001030103_
滕滕滕滕疼你噢,"
                    一个礼拜之间抽了'六支血。今天感觉人一下子虚了很多'躺在床上，真的好累。眼圈发黑'像西游里的空虚公子。 ​                ",  , 4, ,"
                        2013年04月24日 21:05
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=40,https://weibo.com/1892883761/ztFFDkN4N?refer_flag=1001030103_
代代妹是实用高花瓶,"
                    风吹麦浪，真心喜欢，我不停听，不停听，一直听〜〜〜让一切静止，我活在自己的世界。感慨还是感慨，如果可以重走青春，道路截然不同，如果有如果，那人生不再是人生。以前我的自信是虚的，现在是实实在在的。闭眼，已躺在金色的麦田里，凉风吹乱了发〜〜〜晚安 ​                ",  , , ,"
                        2013年04月20日 00:18
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=40,https://weibo.com/2410909872/zsVNzprPg?refer_flag=1001030103_
Sanny46,"
                    病来如山倒,全身发虚,忍痛躺床上…原来每天能那样健健康康、蹦蹦跳跳何其幸福，却被忽略…  ​                ",  , 4, ,"
                        2013年04月16日 09:17
                        ",Kjava客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=40,https://weibo.com/1599581334/zsnCb4rM9?refer_flag=1001030103_
缪贇,"
                    躺了一下终于好多了'连续两天头晕发虚手脚发软脸发白...咋这么命苦更悲催的是某人15天婚假'只贡献一天给咱娘俩'没见过这么狠心的[挖鼻屎] @吃货猫小怪 @大头芹菜 帮我教训一下@邢小阳520 ​                ",  , 20, ,"
                        2013年04月15日 11:19
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=40,https://weibo.com/1958241295/zseZpBCsf?refer_flag=1001030103_
圈晓雪,"
                    终于躺进被窝啦！真舒服…最近身子有点虚，每天摆完摊回来都觉得可累。晚上给蛋蛋@小璐纯子哦也 发微信的时候有点替自己感动。觉得就这样努力生活吧！肯定会过去的！如果每天都有人困了也不睡觉等你下班，你是不是会觉得很幸福呢？！我要睡啦…晚安…好累好困… ​                ",  , , ,"
                        2013年04月10日 01:02
                        ",三星Galaxy SIII,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=41,https://weibo.com/2917148394/zrpOtBjGk?refer_flag=1001030103_
黑猫爱吃fish,"
                    老爸督促我次了药 又为我放好了泡脚水 开心 头疼 喉咙疼 感冒 一起来 脚发软 没力气 躺着腿也难受 身体快快好 越来越虚了 ​                ",  , , ,"
                        2013年04月07日 20:22
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=41,https://weibo.com/1780416334/zr57CARGt?refer_flag=1001030103_
tennsai要少爺_說愛_小大,"
                    前天跟爸爸说最近感觉有点儿用脑过度and少年脱发and身子虚。。。结果今天给我沏了杯超级无敌巨浓花草茶！外加10片西洋参！！！！怪不得我今天躺在床上发了一天的低烧。。。终于找到原因了。。。二货家庭呀。 ​                ",  , 3, ,"
                        2013年04月06日 20:55
                        ",iPad客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=41,https://weibo.com/1186637890/zqVUKvPNL?refer_flag=1001030103_
SAMI家的24要努力,"
                    这愚人节真是什么消息都不能信。。。莫名腰酸到人发虚我还是回宿舍躺平好了。。。 ​                ",  , , ,"
                        2013年04月01日 16:32
                        ",Android客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=41,https://weibo.com/1773415905/zq93tbxwK?refer_flag=1001030103_
小八_minu,"
                    又发烧了，撑了一天那双下肢都好像不是我的……希望晚上别发高烧啊，娘的，现在什么身体怎么这么虚，走路不是靠腿是靠意志力真想就这么躺下去算了……还有好远啊走不动啦……中哪门子邪了 ​                ",  , 5, ,"
                        2013年03月21日 16:42
                        ",HTC One X,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=41,https://weibo.com/2297251897/zotpTiNkY?refer_flag=1001030103_
媚娘-玫,"
                    烧退了，人虚了很多，很累却又睡不着觉，躺在床上看微薄发微薄[睡觉] ​                ",  , 2, ,"
                        2013年03月13日 02:07
                        ",iPad客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=41,https://weibo.com/2968991362/znagYAVog?refer_flag=1001030103_
爱做梦滴梦想佳,"
                    今天去做背，然后做了个疏通经络，然后再拔罐，接着大椎放血，然后再坐任脉疏通，结果现在虚得我呀，躺在床上都觉得腿发软，泻得太厉害了~~ ​                ",  , 15, ,"
                        2013年03月12日 21:36
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=41,https://weibo.com/1879263174/zn8uV4p4j?refer_flag=1001030103_
蒙恩西柚mom,"
                    在密封空间里呆久了空气浑浊发虚冒汗，下午赶紧请假提前回来躺着了。这刚躺下，俩短信通知已刷爆的两张信用卡还款日即至，头脑彻底无睡意了。好好休息一下怎么那么难 ​                ",  , 1, ,"
                        2013年03月11日 17:15
                        ",WeicoPro,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=41,https://weibo.com/1771966713/zmXmDcABR?refer_flag=1001030103_
曹2001,"
                    头疼背疼，越躺越感觉人虚，发软、难受。唉～ ​                ",  3, 5, ,"
                        2013年03月07日 20:34
                        ",微博手机版,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=41,https://weibo.com/1003336060/zmmXbk1Fz?refer_flag=1001030103_
曹2001,"
                    头疼背疼，越躺越感觉人虚，发软、难受。唉～ ​                ",  , , ,"
                        2013年03月07日 20:33
                        ",微博手机版,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=41,https://weibo.com/1003336060/zmmWZd7hc?refer_flag=1001030103_
曹2001,"
                    头疼背疼，越躺越感觉人虚，发软、难受。唉～ ​                ",  , , ,"
                        2013年03月07日 20:32
                        ",微博手机版,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=41,https://weibo.com/1003336060/zmmWA4ERe?refer_flag=1001030103_
钱黎洁,"
                    一夜头晕低热，万千种难受，凌晨热度上升，退热药和N杯热水下去，开始蓬勃地出汗，一觉醒来，头不痛了，阳光照进来，世界是那么美好，只是浑身发虚。躺个半天吧，别象昨天一样，感觉好转就出去办事，很快就难受得坐都坐不稳，恨不得席地而卧啊！ ​                ",  , 3, ,"
                        2013年03月06日 09:25
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=41,https://weibo.com/1855080900/zm99ajm9c?refer_flag=1001030103_
Namiya伪,"
                    我今天果然病了，人发虚……我还是快点回去躺躺吧…… ​                ",  , 10, ,"
                        2013年02月24日 14:19
                        ",Android客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=41,https://weibo.com/1711055911/zkENEkcg0?refer_flag=1001030103_
迪哥子729,"
                    从昨天晚上11点熬到今天下午2点没合眼顶不住后躺到现在在身体极度发虚的情况下我起来做饭吃……我想我应该破记录了。你节后狂躁恐惧症还木发作吗？我想吃王胡子烧烤。　@袁观澜　 ​                ",  , 5, ,"
                        2013年02月23日 20:51
                        ",诺基亚C7,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=41,https://weibo.com/1804063770/zkxW1ozkp?refer_flag=1001030103_
林爷威武_V,"
                    温州带回来的体虚终于发了，发烧喉咙痛的要s，在家躺一天了，看看电影，睡睡觉，真不知道是福是祸😷💊💉 ​                ",  , 4, ,"
                        2013年02月21日 20:19
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=41,https://weibo.com/2238527740/zkeSg5qaw?refer_flag=1001030103_
我叫王小扣,"
                    周末被重感冒击倒，头重脚轻，浑身发虚，不得不在床上躺了两天。胖子是个在关键时刻靠得住的好同志，给大的端水送饭，还伺候小的吃喝拉撒。感恩。大家注意保暖，严防死守，不能让感冒趁虚而入啊。 ​                ",  , 24, ,"
                        2013年02月18日 23:31
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=41,https://weibo.com/1614844010/zjNQMaUve?refer_flag=1001030103_
大羽要为梦想加油,"
                    在家呆的身体发虚，体力下降，体重直线上升，篮球不会，床上一躺一整天，电脑一玩一整天，吃了睡睡了吃，整个一废人。 我在:2东天街 ​                ",  , , ,"
                        2013年02月15日 23:20
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/1956899583/zjluKfd3J?refer_flag=1001030103_
刑阿山,"
                    平躺在床上，顾云声觉得脑袋和胃都是沉甸甸的，知道是宿醉的后遗症。但心口不再发虚，因为他喝酒了。 #歧路# ​                ",  1, 2, ,"
                        2013年02月10日 23:03
                        ",书香云集,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/2797742955/ziAfocjH0?refer_flag=1001030103_
心底繁花盛开,"
                    昨晚，赶到医院看望骑车摔伤的大爷。七十五岁的老人躺在床上，闭着眼睛，左脸发虚，头上有血痂，身上插着管子。而他失去老伴还不到十天!经诊断，肩胛裂纹，肋骨折了两根。听哥说，已经做了小手术，待""气胸""正常可出院回家静养。我搬个马扎在床边，握着大爷的手，安慰着他。此景像极他疼爱小时候的我们 ​                ",  , , ,"
                        2013年02月09日 11:14
                        ",ZTE中兴智能手机,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/2189626052/zimaVsQMv?refer_flag=1001030103_
留存记忆罢了,"
                    2013.2.8   玩一圈回来身体有些虚，浑身也很酸痛，身体真是大不如从前了，想起昨日此时躺在他怀里就很幸福，明天就过年了，越发的想他，希望明年这个时候我们可以一起过年 ​                ",  , , ,"
                        2013年02月08日 23:38
                        ",Android客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/3077566001/zihCisZ3J?refer_flag=1001030103_
鑫爷要做自己的第一代,"
                    我躺在床上，却一阵阵的发虚，其实我明白，人类一切的恐惧归根结底，是对未知的恐惧。经历过的挫败，让人难免对未来的付出心有余悸。有人说失败者再也输不起，也有人说，只有失败者才输得起，可是算来算去，也只是失败者在失败。我想用这难能可贵的时间看清自己，看清未来，才发现，原来用力看就是盲。 ​                ",  , , ,"
                        2013年02月06日 17:31
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/2821757427/zhWmIdlUI?refer_flag=1001030103_
丿燈火闌珊,"
                    最近身体非常差，头晕，恶心，发虚，眼前模糊。看了医生，结果后天才能出来。看医生欲言又止的表情，真的觉得有些不妙，躺在床上难以入眠 ​                ",  , 1, ,"
                        2013年02月05日 00:23
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/2714957820/zhGcDfGTW?refer_flag=1001030103_
祁曉晴,"
                    不好意思～大晚上又來發吃的了～我現在已經吃飽飽躺床上啦！身體虛～還是多養養肉吧～ ​                ",  , 2, ,"
                        2013年02月04日 22:10
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/1747369212/zhFkJf7vr?refer_flag=1001030103_
手还握着冰淇淋,"
                    每次去医院都要抽血，越发的觉得自己虚了。晚上躺着就全身发冷，鸡皮疙瘩都立起来做操。 ​                ",  1, , ,"
                        2013年01月31日 13:43
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/1971267087/zh0j7nX4g?refer_flag=1001030103_
油炸薄荷佐鳄梨酱,"
                    昨晚火锅+血拼一顿心情大好，泡脚时正好QTV6有养生节目讲到舌苔说发白是气血两虚，当时年少无知去看西医想开立马开好药和假条后走踱步回家继续躺着，奈何这京腔的主任医师一个劲儿让我去照片子我吐舌头给她看她说我不管你舌苔照片子去:(原来接着养生节目后面是discovery，正好播黑乎乎老式爆米花机 ​                ",  1, , ,"
                        2013年01月24日 03:01
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/1712310312/zfS6RAxZc?refer_flag=1001030103_
我不是你认识的那个她,"
                    今天有点发虚诶，晚饭后一直头晕，手脚没力气，躺床上觉得在飘浮着，怎么回事？ ​                ",  , 6, ,"
                        2013年01月22日 21:51
                        ",Android客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/1966845111/zfGEKt7i5?refer_flag=1001030103_
张晓萍之伯爵红茶版,"
                    此刻静躺在床上，感觉脚下虚无缥缈一般，是不是白天走路走太多了，发虚呀？ ​                ",  , , ,"
                        2013年01月22日 20:32
                        ",S60客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/1678949672/zfG8Iagir?refer_flag=1001030103_
是谁把我带来了这里,"
                    我们和绝望背靠背坐着，绝望让我们背上发虚。有时我们累了，就想躺下去。我们知道身后的虚无，眼前的一切会随着我们的不存在而不存在，现实的荒诞、活着的悲哀又在于眼前的美好被整得那么糟糕，他们都离我们而去，世上长得好看的手不是在写作、画画、弹奏，而是拼命想扯住被阉割美好。 ​                ",  , , ,"
                        2013年01月21日 23:39
                        ",iPad客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/2860696690/zfxW0yI3g?refer_flag=1001030103_
Rainbow-cyy,"
                    躺着，却仍觉身体不受自己控制的发虚，难受，还难受~ ​                ",  , 1, ,"
                        2013年01月19日 21:33
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/2167854995/zfefO6aPP?refer_flag=1001030103_
小仙童T,"
                    头大发冷腿发虚，疑似感冒。灌姜汤，躺下。 ​                ",  , 4, ,"
                        2013年01月16日 20:40
                        ",Android客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/1831557653/zeLCUaWk7?refer_flag=1001030103_
空空Sharon,"
                    挂了电话我那股委屈劲儿还没缓过来又添了郁闷~~ 心想这么大事儿我妈怎么敷衍敷衍就给挂了...于是又躺下琢磨~ 后来我分清楚了！梦境里，背景永远是虚的，人物永远不会说话，我再大声嚷嚷也发不出声音，只能心里干着急，一怒之下踹飞的小孩居然毫发无损~难怪那么多人遇到不可思议之事会认为是梦境...... ​                ",  , , ,"
                        2013年01月14日 10:15
                        ",360安全浏览器,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/1571063771/zeoFYldDA?refer_flag=1001030103_
霸道饭团长,"
                    躺着心里发虚。。。对于一模只能说风萧萧兮易水寒  壮士一去兮回家再看   重在参与    ​                ",  , 19, ,"
                        2013年01月13日 07:21
                        ",索尼Xperia S LT26i,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/1885997831/zee74dT82?refer_flag=1001030103_
李诣凡,"
                    自从某人得知我要自驾去三亚后，便跟我吹嘘三亚亚龙湾的沙滩上躺满了来自俄罗斯的大mimi，并且发了一张照片给我以证他所言非虚。我看后轻蔑的笑了，因为背影并不能说明任何问题，除非你有本事让她翻过来睡。 ​                ",  8, 94, 3,"
                        2013年01月09日 21:44
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/2800917714/zdI3t6bb6?refer_flag=1001030103_
Iris童话,"
                    2013年的第一天班在感冒中坚持上完了，年纪大了，感冒在家已经躺了3天，上班竟然还头晕，发虚。唉，还有漫漫的7天班。坚持！ ​                ",  , 8, ,"
                        2013年01月04日 17:21
                        ",Android客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=42,https://weibo.com/2628784383/zcVbZENM6?refer_flag=1001030103_
Skyline_我终于改名啦,"
                    我怎么了，躺床上就发虚，站起来走几步就晕，难受死了 ​                ",  , 3, ,"
                        2013年01月02日 12:21
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=43,https://weibo.com/2294796733/zcAnc4cnE?refer_flag=1001030103_
Halcyon_7,"
                    肚子疼醒，胃炎又犯了，差点没晕死在洗手间，还是老样子，浑身发虚晕眩出冷汗，在即将晕到的那一刻，我什么都看不见，用力爬回床上，平躺着闭上眼睛，不知什么时候缓过来。或许，胃真的会成为我健康最大的负担。 我在:2源深路 ​                ",  , 8, ,"
                        2013年01月02日 06:46
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=43,https://weibo.com/1800073817/zcybctzE4?refer_flag=1001030103_
风筝上跳舞的陀螺,"
                    2012真的是亏损大了，驾车逛了仨儿小时，就已头晕恶心发虚，力不从心，只有躺下歇歇，回冲些元气。 ​                ",  2, 3, ,"
                        2012年12月31日 15:52
                        ",Android客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=43,https://weibo.com/2804074514/zciTRx8Kd?refer_flag=1001030103_
大正很客博,"
                    在床上躺了一天，头痛发虚，寒流太可怕了，明天希望好起来好干正事 ​                ",  , 5, ,"
                        2012年12月28日 21:51
                        ",Android客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=43,https://weibo.com/1935890242/zbSYnoC8u?refer_flag=1001030103_
蓝袍新作紫袍仙,"
                    爲什麽每次在浴缸里泡熱水澡時間一長就會出現缺氧、呼吸困難、不停的冒汗、兩腿發虛，肚子空、餓，躺在床上依舊不停的出汗，膝蓋和小腿很乏，疲憊又睡不著而且還有再泡一次的想法…每個人都這樣呢還是衹有我這樣？這是身體素質差的癥狀麽？那些鴛鴦浴的都是運動員的體質呀，太佩服了他.她.它.們了 ​                ",  , , ,"
                        2012年12月27日 18:38
                        ",微博手机版,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=43,https://weibo.com/1706015551/zbIhi9Q6Q?refer_flag=1001030103_
Lydia_TTT,"
                    就因为周日冻着了，发了三天烧，躺了也快两天了，在床上接个电话就一身汗，只不过是重感冒虚到这种程度实在让我震惊 ​                ",  , 1, ,"
                        2012年12月27日 15:28
                        ",摩托罗拉智能手机,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=43,https://weibo.com/2185827591/zbH2kxvDQ?refer_flag=1001030103_
行走的小蘑菇Shine,"
                    17w5d，夜里平躺睡突然感觉子宫被吹气球一样顶起撑大，发紧，被弄醒，醒来后后腰发虚。难道这才是胎动？？真吓人~#报告给家庭医生# ​                ",  , 2, 1,"
                        2012年12月23日 23:10
                        ",Weico.iPhone,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=43,https://weibo.com/1622687475/zb8lOlPOk?refer_flag=1001030103_
Z的爪子,"
                    好久好久以前想着各种末日前晚的生活，到了才发现，想太多   只是躺在床上而已， 计划这东西，越发觉得虚了，其实只需要当时准备一下而已… 明天也许只是一个平凡的日子，不是末日  或许还是个好日子   哈哈 无论什么，我说过的！ ​                ",  , , ,"
                        2012年12月20日 20:20
                        ",Android客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=43,https://weibo.com/1749693460/zaEX8rIOV?refer_flag=1001030103_
