用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接
凤_鸾熵,"
                    梦间集 我有一言请诸君静听“有没有扫荡压根儿不是问题的根源”不值一争… 出了绝对不会解决集的现有问题 不出无关玩家痛痒。依我看 扫荡出不出根本也不会对玩家有啥太大影响…   首先，对核心玩家来说，谁不是每天清体…早起挂个自动刷牙洗脸，中午做完日常挂机午睡，晚饭收个体力挂机，睡前定个定时熄屏挂机睡觉。甚至不用严格达到就能保障日均1000，影响每日体力上限的是收游历的频率以及是否坚持吃回体坚持领每周，至于每次清体挂自动花20分钟还是5秒钟有啥差别……多点功夫去打打熏鸡戳戳屏幕听听新闻不好吗    对于咸鱼玩家，你平时爱咋咸咋咸想清体了一键搞定，明明“利益”受损的是高练度核心玩家，纯粹的受益者你有啥立场反对呢…另外，怎么眼看2020年了竟然有人觉得“平时囤体攒9999活动清”是赚了呢…就很搞笑…平时不清体哪来的剑魂买戒指买玉哪来的盒子…对于舔屏玩家，指那种“我不打熏鸡不打据守就爱清体看立绘听声音，出了扫荡我还玩啥”，一句话回答，谁逼你用了，扫荡本来也是给那些需要节约清体的时间的玩家准备的，觉得不需要，自己不用不就完事了，该挂机挂机该舔屏舔屏，哪天腻了或者没空看了扫荡点一下就是…  对于新手玩家，首先我很质疑会不会有…但确实新手玩家是得到最大益处的，会很容易达到相当的练度，付出远比主流当年当年的努力少。但那又咋样呢，差距又不是靠这些就能追上的…早玩早享受晚玩享折扣不是天经地义…再说又不是伤害了老玩家去弥补新玩家。而且想平衡也很简单，加个启用下限呗，比如150级才能用。    再来说问题，确实，扫荡会导致日常占据的时间变少，但这应该是玩家有精力投入到更多其他玩法的理由，而不是闲得没的干只能下线的理由…而集目前并没有“其他玩法”，唯一有点意思的熏鸡已经封顶只能苟且度日，至于其他什么游历会盟姨妈潮全是扯淡…但这些是游戏本身问题，跟有没有扫荡并没关系好吧。假如一个游戏的理想状态是玩着舒服且有意思，有没有意思不是一时半会能解决的，集玩着不舒服的症结也不在于肝度过大，所以扫荡对于让游戏变得更舒服或许有点帮助但绝对不大。可至少扫荡也不会让游戏变得更不舒服对不对？而且这不是也透露又要出新系统了嘛……虽然这方面集的能力不太让人信任…至少可以看一看再说嘛    扫荡系统真正有问题的点在于一定程度上“抹消了高练度玩家的努力”也就是发财大佬提的那点，原本咸鱼玩家没法一回合清的，高练度大佬可以，普通玩家需要放绝杀的，高练度不一定需要。体现出来也就是咸鱼每天清体花50分钟，核心玩家只需要花半个小时分钟，咸鱼清一千体要浪费一小时的回体，核心玩家只要浪费40分钟。虽然说起来很卑微…但这确实是集的核心玩家玩了两年半仅有的积累…（好tm悲哀啊…）虽然就我个人来说，如果集能变得更好玩的话，吃这亏我可以认。而且前面最开始也说了，效率并不制约实际的利益，只是玩家感受上的落差，而且这个落差能靠“其他玩法”更有趣来稀释，慢慢等吧……（虽然这么说，不过从另一方面讲咸鱼真的会每日清体吗）综上，扫荡这玩意，没法解决集的问题，没法让集变得有趣。但并不会有啥太大害处，归根结底只是让集变得更“轻”了一点，就当让咱们在等待集变好的路上拿着轻省一点吧。 收起全文d
                ",  1, 27, 73,"
                        2019年12月29日 00:13
                        ",梦间集超话,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=10,https://weibo.com/1283107273/ImV8j3Hym?refer_flag=1001030103_
一条菠萝柚子怪,"
                    其实有时候我不知道我现在的选择对不对。我也怀疑也抱怨过没有想象的那么好，会觉得很累，会讨厌相处着不舒服的人际关系也会怀念曾经那些真挚的感情，甚至没有过多的联系和解释，也特别珍惜原来那些单纯的记忆。 但是过去了。仿佛当下的那一切也并没有在当时格外珍惜，反而有着那时候的不满足，现在想想是难得的甚至不会再有了。我也会特别费解，有一些事为什么忽然间变得措手不及了，为什么在没有这么糟糕的时候我没有让事情停止发展下去。其实，我后悔了。其实，我应该在那个时间好好享受当下，我应该不这么自私的娇纵自己，所以我会思考每一个和我在一起的人会不会快乐，我也会珍惜每一个该在人生轨迹中出现的陪伴，哪怕我不知道会不会长久，但我相信每一件事发生的意义。真的越来越觉得祝福快乐是一件不容易的事了但还是 望开心❤️ 2太原·太原理工大学 收起全文d
                ",  , , 2,"
                        2019年12月29日 00:12
                        ",时光穿梭机Android,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=10,https://weibo.com/1968463901/ImV7Q6dKt?refer_flag=1001030103_
珺夜Nicole,"
                    第N刷《星际迷航》这个系列真是大爱呀我所有关于宇宙，关于星空的幻想，它都给了我一个具像的东西虽然故事主题难逃鹰酱核心价值观但是好看呀，特别好看呀我喜欢探索号上的所有队员特别喜欢斯波克《星际迷航》中最让我喜欢的是，人在自然、在宇宙中的渺小可偏偏是这种渺小的存在，构成了无限精彩的宇宙2009年看到了新版（平行空间版）的《星际迷航》眼前一亮其实多看看外面，多看看浩瀚星空我们会发现，此前，我们被眼前的种种鸡毛蒜皮束缚了自我自我自然是重要的，因为这是我们生存在这个世界的基本可是那些鸡毛蒜皮的烦恼，于我们来说，更多是牵扯了精力，限制了你更多的可能你在种种情绪中沉浮你在种种不满中辗转你在种种担忧中挣扎这些情绪除了让你不舒服，难受，并没有其他作用（并不能让你更好的应对危机和处理问题）当然，贩卖这种情绪、不满、担忧，各种各样的导师、机构就可以更容易收割你的钱我们现在去看10年前的情绪、不满、担忧，会不会有种杞人忧天，小题大做的感觉？如果有，那为什么在当下，我们要沉溺其中？《星际迷航》让我看到了更广阔的天地也让我摆脱了一些那些没用的情绪、不满、担忧世界那么大，那么多有趣的事，光去关注这些，就精力严重不够用了，哪有时间去想那些没用的情绪 收起全文d
                ",  , 3, 6,"
                        2019年12月28日 23:58
                        ",夜夜的iPhone客户端,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=11,https://weibo.com/1450116177/ImV1Yl1ev?refer_flag=1001030103_
-林栗兮-,"
                    今天真的 被各种恶心到了 身体不舒服 所以生理上感受到恶心反胃 精神上更是被恶心坏了 整个人更不舒服了我知道超话这个时候肯定已经吵翻天了 已经够混乱了 我说再多其实也不会让事情变得更坏或更好 我就自己吐槽吐槽 发泄一下吧我觉得自己真的是 把人想得太好了 每次别人说她们又拿灯牌了 我都会想 可能只是发了一下应援物 也许不会拿出来吧 没想到 脸都给我打烂我真的没见过人的脸皮可以厚成这样 在全场人大喊关掉的情况下 非但没有收起来 还理直气壮地举高了在那边耀武扬威 然后事态就一发不可收拾 带了的全都拿出来了 既然你都这样了 那我也不甘示弱我真的两个小时里 我只要一看到对面那几个刺眼的灯牌 我就觉得恶心 完全集中不了 脑子里一片混乱 只要一想到 作为他们第一次巡演的最后一场 人来得不多也就算了 还整了这么多难看的东西 我心里就堵得慌结束之后心情一直很不好 今天其实很不开心 哪怕见到他们 都缓解不了今晚带来的恶心感今晚全程我什么都没拍 只拍了几张令人作呕的灯牌 整齐的绿色里混了好几个刺目的颜色 我觉得我要留着这个 以后时时刻刻提醒自己 这群人是多么的可怕 下次 明年如果有巡演 宁愿使劲浑身气力拼一波去海外场 都不想再经历一次这种令人窒息的氛围了今天最开心的时候就是给锟哥庆生的时候了 当手幅举起来 他看到 然后微笑 哽咽 我就觉得我今晚来这里 为了这一刻 太值得 另外除了看他们每一个舞台的时候 听他们说话 看他们玩游戏的时候 还有就是见到大姜和可爱本色的时候了 他们带着铁块的家人从我面前走过 我大着胆子说了“大姜好帅”“可爱本色真可爱” 他们俩都笑了今天真的不是很开心 不是不开心 但是开心的地方太少了 明年 明年我真的会努力省钱 给去海外场筹集资金的 我一定要去一个真正可以做到团结的场子看一直很团结的你们不知道我这种透明人的微博会不会被搜到 又会不会被那些想要搞事的人截图 打上团婊的标签然后挂出来 如果会 行叭 那我就当是像玩基三的上一次818了我们下次首尔见吧 我会努力去看你们的 收起全文d
                ",  , , 2,"
                        2019年12月28日 23:57
                        ",微博国际版,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=11,https://weibo.com/2254906964/ImV1B24JP?refer_flag=1001030103_
Agnes熙华,"
                    尚九熙一开抖音微博就是我熙捂着胸口掉眼泪儿看的我心也疼熬了这么久，顶着这么大压力，一直靠一股劲撑着，再苦再难也自己忍着，报喜不报忧的九熙终于如释重负了 九熙，我不会劝你不哭 哭出来释放一下，挺好 其实看返场时，九华说逗哏更不容易，九熙身体不舒服时，感觉我熙就有点扛不住了再坚韧顽强的尚宇直，听到贴心软话，再钢的盔甲也瞬间瓦解 你和九华真是互补还好你有九华你有我们你看，头友们多乖多可爱全天超话抖音的哄你那红毛怪物就别理她了，别为她分神不高兴 。胃疼的九熙这么辛苦下了飞机，还和九华去二队看老队长队友感恩的熙华也太好太感动了 明天会不会又去三里屯了咱先歇歇好不好，咱这胃啊，腰啊，头发啊，好好休息休息吧 收起全文d
                ",  , 8, 74,"
                        2019年12月28日 23:56
                        ",尚九熙超话,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=11,https://weibo.com/1645565214/ImV1jzrTV?refer_flag=1001030103_
柴崎学长,"
                    QWQ还是想说一下 不喜欢我属性的直接双掉就好 不用想着之前聊过怕尴尬之类的 之前确实碰见过这样。。。我一想到会不会转什么碍你眼了也难受的好不  反正现在也不怎么混圈了 既然不舒服为何让彼此占着好友圈位置 ​                ",  , 3, 2,"
                        2019年12月28日 23:53
                        ",搜狗高速浏览器,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=11,https://weibo.com/2717525295/ImV09vBuz?refer_flag=1001030103_
人类废话手册,"
                    我的肚子不舒服 会不会咕噜咕噜叫一晚上 ​                ",  , , ,"
                        2019年12月28日 23:51
                        ",Redmi Note 7 Pro,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=11,https://weibo.com/6965086858/ImUZ2ngJC?refer_flag=1001030103_
snowflakefy,"
                    #腾讯视频星光大赏直播# 过年啦～       今天太高兴啦，超级激动，一件一件的说，看直播的时候，开始我一直看的爱豆机位，一直想看一博，然后看到了舅舅，我还哇这是舅舅，然后一会镜头移到旁边沙发，我就看到了一博太激动了，我一点也没有错过，然后我在想会不会可以看到战哥，我就一直看着一博，看着头发老会刺到他眼睛，他很不舒服，我还看到一博应该是跟舅舅在打招呼，哈哈哈那表情，然后过了好一会了，我也退出直播几次，然后接着看直播，后来看到一博看到左边然后笑了，这是战哥过来等待上台领奖了，然后他俩就聊了，再后来唱『无羁』了，然后不知道咋了现场声音超大，一博和战哥都是惊讶的表情，我就听着『无羁』，画面就是他俩（感觉好圆满），然后叫到他俩领奖了，然后我记得一博的获奖感言是“我觉得还不够，我一定会更加努力的”一博说的时候我能感觉到他的激动和坚定，说『一定会更加努力』的时候语气特别铿锵挺高兴激动的！！再后来我就经常退出直播了，退退进进。后面就到了最后了，六位明星站在一排，起初战哥站在丽颖和一博中间，然后战哥看到颖宝和一博说话，就和一博换了一下这里的时候看得好可爱啊，我一脸姨母笑，接下来就是放6个钻石了，明星们围一圈，俯视镜头看到丽颖旁边不是一博，后来镜头拉远看到换了下，然后再看的时候就是丽颖旁边是一博了，颖宝，一博，战哥这样的顺序哈哈挺高兴的，今年追的陈情令，明年追有翡，这样的顺序还蛮开心嘛，看到一博和战哥有小交流，我就姨母笑     【后面说的都是我的悔】我有悔，我真的太后悔了，因为我错过了丽颖上台领奖之前的那一段视频和颁奖人说出赵丽颖三个字，对！我不想错过偶像的每一个闪闪发光的时刻  其次我还错过了最后6人那里就是叫到赵丽颖，王一博和肖战的时候，我没看到一博回头看丽颖过来了没有，也没看到他俩一前一后上那个楼梯此为记录我今天的开心】 收起全文d
                ",  , 2, ,"
                        2019年12月28日 23:38
                        ",,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=11,https://weibo.com/7360428133/ImUU51MHr?refer_flag=1001030103_
伪文艺少女T,"
                    1、最近上牙的第三切牙旁边的肉好像发炎了，连带着腮腺好像都有点疼……连吃硬一点的米饭都要含化了才能咬煮面条煮到入口即化的状态，我爸吐槽我现在差不多是八十岁老太太的牙齿🦷2、最近的胃也有毛病虽每天不吃早饭，但十点多也是吃一顿早午饭的，下午两三点再吃一顿，可是两三点吃完，五点不到又饿了，消化怎么能这么好？？？真的崩溃…3、下午一个人在家找消炎药，看到了头孢克肟，看了说明书，脑子里一直蹦跶着：这是几代头孢？我会不会过敏？我这算不算严重？要不要加剂量？不良反应会不会很重，会不会吐死？……是的，我已经疯了，我特别害怕我一个人晕倒在家没人救（p大点不舒服让我极度矫情）4、好想吃火锅烤肉吃辛辣酸甜的食物，好想啃排骨啃猪蹄，现在好饿哦🙃 收起全文d
                ",  , , ,"
                        2019年12月28日 23:35
                        ",iPhone 7,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=11,https://weibo.com/6063419163/ImUSTrpNb?refer_flag=1001030103_
想见王一博的小仙女,"
                    一博崽这一晚上吃的是啥？含片之类的吗？会不会嗓子哪里不舒服                ",  , , ,2019年12月28日 22:44,iPhone客户端,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=11,https://weibo.com/6667327222/ImUxR8mZY?refer_flag=1001030103_
lsbbiw_4,"
                    通过身边朋友的恋爱和自己的总结了一下：在恋爱的过程里双方都应该是透明的，而这个透明不是说彼此要占据完对方所有的生活，不给彼此留有一丢空间，我希望它没有隔阂的，我们都可以足以了解对方并且理解对方，要是在这个过程中产生了分歧矛盾我希望可以第一时间两个人一起去解决，一定要是两个人一起去，不管有多么生气，要永远记得是我们vs问题不是我vs你。心里有什么不解的不舒服的都大方的给对方问出来，而不是说让对方来察觉你表现出来的不开心，没什么不好意思的。也别一吵架就把对方向外推，这真的是足以让人寒心的一个行为，我们那么亲密，可在这个时候你选择推开我，我想和你好好谈，你却一副没事的样子但心里很生气又不愿意说真的会好让人无措焦急甚至感到害怕，害怕每次这样草草的带过这些，它们就越堆越堆总有天会倒的。也不要做一些让对方觉得没有安全感的事情，你做那件事之前可以先想想她/他会不会不开心，会不会多想，会不会觉得没有安全感，要是你这样反问自己都觉得会，那就避免那没有安全感的事发生。我希望大家在彼此发生不愉快的时候能想一想不愉快之前你们是多么的爱对方，想好好的呵护他/她。而不是用冷暴力或者不说来消磨这种爱意。要相信爱是一件很好的事，爱不仅带给我们不同的感受与感动，也带给我们更多的力量去爱别人。爱是非常纯粹的，是我心里开出一朵花，我便一心只想把这朵花送给你。 ​​​我希望自己是完全值得被爱的也是被坚定的爱着的我真的好适合被人爱，我有被人好好对待的潜质，有待挖掘。 ​​ 收起全文d
                ",  , 6, 15,"
                        2019年12月28日 23:34
                        ",,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=11,https://weibo.com/6132435019/ImUSluj9m?refer_flag=1001030103_
哈哈哈哈zzzzzzxxxxxx,"
                    宝宝睡觉基本都是奶睡，吃着吃着奶瓶睡着，有时候吸安抚奶嘴拍拍小屁股慢慢拍着睡着，有时候钻在大人怀里摇摇走走拍拍哄睡。 然后把她轻轻放在床上，大人的手和身体都在她粘床那一下搭在她侧维持不变继续保持温感，待安静均匀呼吸后，才缓缓挪开手，直立老腰，观察她应该不会醒吧。这时候最怕有什么突然的响声比如20%低电量提醒⏰     过一小会儿我来抽走安抚奶嘴，她嘴唇还是会快速微微吸吮状。有时候很快就可以平静展现天使睡容，有时候脑袋摇晃眼睛似开未开不情不愿。      最完美的情况是这样继续熟睡5个小时(目标), 我轻轻躺在她旁边，听着她的呼吸声入睡……往往在我快睡着的时候，她会发出一些莫名其妙的声音，目前听过最离谱的是—-洗衣机的声音。一开始我还担心喉咙会不会不舒服，后来听到多种声响之后，我才确定，孩子终于睡熟了    管她叫宝宝，贝贝，星星，妞妞都觉得很可爱，怎么突然称作孩子二字会让我感觉到责任亚历山大呢……当妈哪里是那么容易的 收起全文d
                ",  1, , 2,"
                        2019年12月28日 23:26
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=11,https://weibo.com/1165817930/ImUP2ozBk?refer_flag=1001030103_
是大富大贵雨啊,"
                    回来正好8点，点开奇葩说，不知道是这个辩题。也还好吧。当初是我在所有人反对时力求他们离婚的，冷漠的看着，直到储殷教授说出那个14岁少年的沉默和哭声，直到席瑞袒露对半分日子的罪恶感。我没好诶。大概是上周，跟我妈说话的语气不是顺从的，她对我发火说的大致是“我之所以这样惯着你，不过是觉得离婚对你还有点愧疚”。你看，她不爱我，只是愧疚而已。说起来有点绕，我知道她是爱我的，可我不知道这是真的，还是我为了安慰自己编出来的。可最伤心的不是她不爱我，而是我觉得她不爱我。马上就11年了，2020年我有个特别大的愿望，我想过生日。想堂堂正正光明正大地过生日，有祝福，有蛋糕，有礼物，有朋友，有家人。不是因为别人才想到我，而是因为今天就是小雨的生日。不是拿来当做摆鸿门宴的由头，也不是用来威胁的工具，而是因为今天就是小雨的生日。不是刻意回避的代表痛苦的标记，而是只是单纯的，今天是小雨的生日。我想和小时候一样去照相馆拍照留念，想收到毛绒绒的玩偶，想被拥抱，想和以前一样阴历阳历都过都被记得。可谁知道这十年里，我是多么愧疚于自己的来到，多么害怕和厌恶自己的生日，甚至于朋友们的生日都会让我不舒服，我几乎没有对朋友说过生日快乐，总是会刻意忘掉和忽略那样的日子。我没有坏掉，一直在挣扎在努力让自己好起来，之前说18年是坠入凡尘的一年，19年就是在泥泞里翻滚的一年吧。手术同意书其实也可以只需要患者自己签字的，家属那一栏是可以空着的，马桶的高度是正好可以跪着把头靠上去吐的，半夜的急症科有各式各样的人，医生只负责治疗是不会问缘由的，当然就算边走边吐也是得自己去自助机上办就诊卡的还有很多很多，工作、朋友、家人这些东西我都有失去，就在这一年。可是这一年的最后，高高突然的离开，让我有了想活下去的想法，还有雪莉和荷拉。所以才想过生日，所以才依然坚持喜欢那个人。坚持喜欢那个人，不是因为他有多好，而是为了给自己一点理由，也为了提醒自己不要轻易动摇，为了保护自己不受伤。因为我太渴望陪伴了，一个人过了太多的日子，疯狂的想拥有支撑的力量，可能身边随意出现的人，只要一旦开始接受陪伴我就会离不开，不是因为喜欢，只是因为我需要一个人的陪伴而已。好像这样也不是不能在一起，可是我的身体最直接的反应会告诉我不行，不能接受他站的离我近一点，不能忍受他想要把手搭在我的椅背上，即使是已经在旅途上的陪伴也觉得他停留在自己身上的目光很恶心（可能我也是有点渣，但真的让我觉得恶心）不知道那个男孩会不会看到，能不能看到这里，想告诉他，“下次再见的话，想紧紧的抱住你，如果可以也想亲吻你的眼睛、脸颊、嘴巴”我特别想好起来，想当一个正常人，想拥有简单的情绪，不想每天都有两个小人在脑海里打架，不想遇到任何事的第一反应就是用死亡逃避，我想做一个勇敢的人而不是一个坚强的人我会好起来的吧 收起全文d
                ",  , 13, 19,"
                        2019年12月28日 22:58
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=11,https://weibo.com/3832940120/ImUDH9qlW?refer_flag=1001030103_
魏子颂,"
                    我爸问我电脑怎么怎么样了他该怎么办我妈问我会不会修水壶这也太看得起我了8这就跟问小郭同学“我哪哪哪不舒服请问我有什么病”或者“我有xx病请问我该吃什么药”一样就你妈离谱 ​                ",  , 2, 1,"
                        2019年12月28日 22:51
                        ",2020快来吧iPhone 8 Plus,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=11,https://weibo.com/5539272270/ImUB139uM?refer_flag=1001030103_
永远玩不到王者的6公子,"
                    第123件关于我们的回忆：接上条继续...有次带我去你朋友的局吃饭 竟然你的ex “干妹妹”也在 至今不理解你的脑回路...为何带我去？当然整场我觉得不舒服 你的几个朋友都喝了酒 后来大家在街边聊了一会 可能酒壮怂人胆吧 你和干妹妹竟然聊了起来 完全忘记我的存在 好像是干妹妹要结婚了吧 带着钻戒 你还说要看一下 呵 竟然当着我的面...但是最后我竟然怕你尴尬 所以和xl一起扶着一个喝多的人走在前面 我不知道是怕自己尴尬还是为了给你面子或者是眼不见为净 留你和干妹妹两个人在队伍的后面...很想转头看下你们到底在干嘛 但是小时候我莫名的自尊心不允许我回头 但是最后还是忍不住看了一眼 就一眼我觉得这是我们俩无法忽略的裂痕就此产生了...我看到你主动要抱她 结果她不给抱 你就缠着 看着姿势应该是你还亲了 后来你当然不承认 我从前面的视角也并没有实际看到是不是亲到 也不重要了...这件事是我没办法过去的坎 也是我心中一直的疙瘩 以至于你后来问我会不会就这样一直下去 我便说了让你寒心的话 我们注定是要分开的...后来我知道了我这句故意气你的话也是你心里的疙瘩我们总不能好好说话 总想着怎么刺激对方让对方更加在意 而不是付出足够的爱让彼此改变 细节有点多 会不会被发现 如果你在看 你会有什么感受……会不会后悔 2咸阳 收起全文d
                ",  , , ,"
                        2019年12月28日 22:49
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=11,https://weibo.com/6397021518/ImUA07X1Z?refer_flag=1001030103_
泥销白骨,"
                    有点get到这个教官了 虽然早上觉得呆板无趣但其实好像是慢热（？闷骚） 也很体贴晚上同一学院所有的方阵都在操场上吹哨喊休息的时候 其他班都是让直接坐下只有他蹲下摸了摸地板然后问：这地板有点凉哦，女生坐下会不会不舒服？ ​                ",  , , ,"
                        2019年12月28日 22:25
                        ",,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=11,https://weibo.com/1837879215/ImUqrEiBB?refer_flag=1001030103_
很喜欢舔酸奶盖,"
                    没有体验过，会不会不舒服啊                ",  , , ,2019年12月28日 19:34,Android,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=11,https://weibo.com/2825646441/ImTiNCq49?refer_flag=1001030103_
